fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,confianza_matrícula,mx1,my1,mx2,my2,texto_matricula
54,car,0.72,7,503,565,635,680,,,,,,
54,car,0.69,5,996,561,1099,671,,,,,,
54,car,0.38,3,607,565,664,650,,,,,,
54,car,0.35,3,648,542,699,584,,,,,,
54,car,0.32,5,950,554,1013,604,,,,,,
54,car,0.31,8,42,533,122,564,,,,,,
54,car,0.26,5,949,554,1017,630,,,,,,
54,car,0.26,3,605,561,663,607,,,,,,
54,license_plate,0.52,4,1497,731,1620,770,0.52,1497,731,1620,770,8242 LIC
54,license_plate,0.42,1,792,690,882,716,0.42,792,690,882,716,18645 KJJ
55,car,0.86,4,1257,497,1758,903,,,,,,
55,car,0.85,2,332,587,564,759,,,,,,
55,car,0.84,9,1061,558,1232,701,,,,,,
55,car,0.81,1,697,530,971,807,,,,,,
55,car,0.79,7,499,566,633,681,,,,,,
55,car,0.75,10,1195,567,1292,752,,,,,,
55,car,0.71,5,997,563,1096,671,,,,,,
55,car,0.42,3,609,569,660,650,,,,,,
55,car,0.38,5,949,553,1014,601,,,,,,
55,car,0.31,3,603,564,661,623,,,,,,
55,car,0.29,5,948,553,1016,623,,,,,,
55,car,0.29,3,648,542,696,582,,,,,,
55,car,0.28,8,57,536,112,564,,,,,,
55,license_plate,0.58,4,1507,739,1631,776,0.58,1507,739,1631,776,8242 LIC
55,license_plate,0.41,1,793,692,880,718,0.41,793,692,880,718,8645 KJJ
56,car,0.83,9,1061,559,1233,702,,,,,,
56,car,0.83,2,329,587,560,754,,,,,,
56,car,0.82,4,1254,494,1774,909,,,,,,
56,car,0.8,7,492,565,632,681,,,,,,
56,car,0.75,1,695,530,965,808,,,,,,
56,car,0.75,10,1194,571,1293,754,,,,,,
56,car,0.71,5,995,562,1094,674,,,,,,
56,car,0.46,3,600,566,656,647,,,,,,
56,car,0.46,5,944,554,1013,625,,,,,,
56,car,0.36,3,598,565,657,611,,,,,,
56,car,0.3,3,646,547,692,586,,,,,,
56,car,0.28,8,50,535,122,564,,,,,,
57,car,0.85,9,1059,558,1238,707,,,,,,
57,car,0.84,4,1258,494,1791,919,,,,,,
57,car,0.84,7,491,565,634,681,,,,,,
57,car,0.8,2,327,591,557,753,,,,,,
57,car,0.77,1,692,532,964,808,,,,,,
57,car,0.77,10,1199,570,1301,756,,,,,,
57,car,0.71,5,995,565,1091,676,,,,,,
57,car,0.41,5,939,557,1019,632,,,,,,
57,car,0.41,3,641,547,694,584,,,,,,
57,car,0.4,5,941,557,1017,609,,,,,,
57,car,0.38,3,595,566,651,621,,,,,,
57,car,0.28,3,594,565,652,603,,,,,,
57,car,0.27,3,593,568,650,650,,,,,,
58,car,0.88,9,1061,562,1240,708,,,,,,
58,car,0.83,4,1268,489,1812,927,,,,,,
58,car,0.82,2,321,593,555,753,,,,,,
58,car,0.81,7,490,566,631,681,,,,,,
58,car,0.78,1,687,533,963,811,,,,,,
58,car,0.78,10,1200,569,1309,765,,,,,,
58,car,0.76,5,995,566,1095,681,,,,,,
58,car,0.54,3,638,548,691,592,,,,,,
58,car,0.37,5,936,558,1017,643,,,,,,
58,car,0.36,7,590,568,647,661,,,,,,
59,car,0.9,9,1061,563,1245,713,,,,,,
59,car,0.85,4,1272,500,1837,941,,,,,,
59,car,0.85,2,318,597,554,755,,,,,,
59,car,0.83,1,687,537,964,813,,,,,,
59,car,0.81,7,490,567,630,683,,,,,,
59,car,0.8,10,1202,567,1332,771,,,,,,
59,car,0.71,5,995,570,1101,682,,,,,,
59,car,0.56,3,638,549,688,595,,,,,,
59,car,0.36,5,935,562,1016,647,,,,,,
59,car,0.32,7,584,569,646,665,,,,,,
60,car,0.88,4,1279,498,1859,954,,,,,,
60,car,0.86,1,689,542,965,813,,,,,,
60,car,0.84,2,328,596,555,757,,,,,,
60,car,0.83,10,1209,572,1337,781,,,,,,
60,car,0.82,9,1065,566,1251,717,,,,,,
60,car,0.81,7,492,570,632,684,,,,,,
60,car,0.75,5,997,570,1113,682,,,,,,
60,car,0.54,3,638,548,691,592,,,,,,
60,car,0.47,10,1213,571,1400,784,,,,,,
60,car,0.41,5,938,565,1022,649,,,,,,
60,car,0.25,7,593,572,649,658,,,,,,
60,license_plate,0.58,1,782,701,865,723,0.58,782,701,865,723,8645 KJI
61,car,0.85,2,330,598,557,757,,,,,,
61,car,0.85,1,693,542,966,814,,,,,,
61,car,0.83,10,1213,573,1357,773,,,,,,
61,car,0.83,9,1072,565,1259,720,,,,,,
61,car,0.82,7,492,570,633,685,,,,,,
61,car,0.75,4,1292,483,1885,968,,,,,,
61,car,0.7,5,1000,567,1113,683,,,,,,
61,car,0.5,3,640,548,692,591,,,,,,
61,car,0.34,5,939,564,1031,649,,,,,,
61,license_plate,0.61,1,791,700,871,724,0.61,791,700,871,724,18645 KJJ
62,car,0.87,10,1218,571,1368,774,,,,,,
62,car,0.86,2,331,599,557,759,,,,,,
62,car,0.86,1,693,543,965,814,,,,,,
62,car,0.84,9,1077,566,1267,721,,,,,,
62,car,0.82,7,492,571,631,687,,,,,,
62,car,0.77,4,1299,484,1918,981,,,,,,
62,car,0.77,5,1004,572,1124,691,,,,,,
62,car,0.51,3,640,550,691,595,,,,,,
62,car,0.44,5,943,557,1029,648,,,,,,
63,car,0.87,1,691,543,965,815,,,,,,
63,car,0.87,2,328,599,555,759,,,,,,
63,car,0.87,9,1077,567,1269,722,,,,,,
63,car,0.85,10,1223,568,1381,780,,,,,,
63,car,0.8,5,1005,573,1124,694,,,,,,
63,car,0.8,7,491,572,631,688,,,,,,
63,car,0.8,4,1305,488,1919,986,,,,,,
63,car,0.52,3,639,550,689,594,,,,,,
63,car,0.49,5,942,566,1030,651,,,,,,
64,car,0.88,4,1312,488,1918,990,,,,,,
64,car,0.87,2,326,601,551,761,,,,,,
64,car,0.87,9,1079,568,1273,725,,,,,,
64,car,0.86,1,688,545,963,816,,,,,,
64,car,0.83,10,1225,568,1383,785,,,,,,
64,car,0.79,5,1004,572,1128,695,,,,,,
64,car,0.78,7,490,572,629,691,,,,,,
64,car,0.52,3,639,551,686,595,,,,,,
64,car,0.48,5,942,566,1032,649,,,,,,
64,car,0.29,7,534,535,601,570,,,,,,
64,license_plate,0.46,11,1656,794,1821,839,0.46,1656,794,1821,839,8242 LIC
65,car,0.88,1,688,544,964,816,,,,,,
65,car,0.87,2,324,601,551,760,,,,,,
65,car,0.83,9,1082,570,1277,727,,,,,,
65,car,0.8,5,1008,570,1131,696,,,,,,
65,car,0.78,10,1234,570,1392,796,,,,,,
65,car,0.74,7,489,572,629,690,,,,,,
65,car,0.73,4,1327,476,1918,1000,,,,,,
65,car,0.55,3,637,550,686,592,,,,,,
65,car,0.54,5,944,569,1025,646,,,,,,
65,car,0.32,7,533,535,601,569,,,,,,
65,car,0.3,3,585,572,644,660,,,,,,
65,license_plate,0.54,11,1674,802,1839,851,0.54,1674,802,1839,851,8242 LIC
65,license_plate,0.32,2,385,667,445,685,0.32,385,667,445,685,CC620DI
66,car,0.87,1,688,545,964,816,,,,,,
66,car,0.87,2,323,601,550,759,,,,,,
66,car,0.86,9,1085,566,1286,729,,,,,,
66,car,0.84,10,1239,568,1410,797,,,,,,
66,car,0.79,3,488,571,631,686,,,,,,
66,car,0.74,5,1006,573,1122,694,,,,,,
66,car,0.57,7,634,551,686,594,,,,,,
66,car,0.56,4,1333,477,1918,1010,,,,,,
66,car,0.51,5,944,572,1025,648,,,,,,
66,car,0.31,8,70,486,189,587,,,,,,
66,car,0.29,3,535,535,604,570,,,,,,
66,license_plate,0.56,11,1699,803,1870,856,0.56,1699,803,1870,856,8242 LIC
66,license_plate,0.36,2,385,667,446,684,0.36,385,667,446,684,CC6309D
67,car,0.88,1,689,546,964,818,,,,,,
67,car,0.87,2,327,601,550,760,,,,,,
67,car,0.86,9,1088,566,1291,731,,,,,,
67,car,0.82,10,1243,571,1419,800,,,,,,
67,car,0.79,4,1345,481,1918,1018,,,,,,
67,car,0.79,3,489,571,629,686,,,,,,
67,car,0.72,5,1009,575,1128,696,,,,,,
67,car,0.54,5,944,572,1033,653,,,,,,
67,car,0.5,7,635,551,687,596,,,,,,
67,car,0.27,8,67,500,167,580,,,,,,
67,car,0.26,3,533,535,602,570,,,,,,
67,license_plate,0.55,1,782,701,870,724,0.55,782,701,870,724,78605 KJJ
67,license_plate,0.54,11,1725,813,1915,868,0.54,1725,813,1915,868,8242LIC
68,car,0.87,2,328,601,551,761,,,,,,
68,car,0.85,10,1248,572,1430,806,,,,,,
68,car,0.85,1,690,545,965,819,,,,,,
68,car,0.81,9,1091,567,1299,735,,,,,,
68,car,0.78,3,489,572,629,688,,,,,,
68,car,0.77,4,1352,473,1918,1033,,,,,,
68,car,0.72,5,1016,573,1137,698,,,,,,
68,car,0.42,7,638,552,686,596,,,,,,
68,car,0.37,5,949,568,1035,650,,,,,,
68,car,0.28,3,532,535,596,573,,,,,,
68,license_plate,0.47,1,784,702,876,726,0.47,784,702,876,726,8605 KJJ
69,car,0.87,2,328,601,552,759,,,,,,
69,car,0.83,1,689,546,967,817,,,,,,
69,car,0.78,10,1258,575,1436,810,,,,,,
69,car,0.77,3,490,573,628,690,,,,,,
69,car,0.71,5,1021,574,1141,697,,,,,,
69,car,0.7,9,1094,573,1303,740,,,,,,
69,car,0.67,4,1370,480,1918,1057,,,,,,
69,car,0.61,9,1100,612,1291,740,,,,,,
69,car,0.36,10,1258,581,1374,790,,,,,,
69,car,0.36,7,637,551,687,594,,,,,,
69,car,0.28,3,535,536,606,573,,,,,,
70,car,0.87,2,328,602,553,759,,,,,,
70,car,0.83,1,690,549,968,815,,,,,,
70,car,0.83,10,1263,572,1459,815,,,,,,
70,car,0.76,3,491,572,630,689,,,,,,
70,car,0.72,4,1378,477,1918,1066,,,,,,
70,car,0.71,5,1022,571,1155,699,,,,,,
70,car,0.63,9,1102,572,1313,740,,,,,,
70,car,0.36,7,638,551,689,594,,,,,,
70,car,0.3,9,1119,609,1309,745,,,,,,
70,car,0.28,3,534,536,609,573,,,,,,
70,license_plate,0.57,1,787,702,873,727,0.57,787,702,873,727,8645 KJJ
71,car,0.88,2,327,603,551,760,,,,,,
71,car,0.84,10,1266,571,1478,821,,,,,,
71,car,0.83,1,690,548,967,816,,,,,,
71,car,0.79,3,491,573,628,690,,,,,,
71,car,0.75,9,1104,571,1319,745,,,,,,
71,car,0.71,4,1390,478,1918,1069,,,,,,
71,car,0.7,5,1020,574,1147,701,,,,,,
71,car,0.43,7,639,550,687,591,,,,,,
71,car,0.34,5,948,585,1030,656,,,,,,
72,car,0.88,2,324,602,549,761,,,,,,
72,car,0.82,10,1272,571,1490,824,,,,,,
72,car,0.82,1,687,547,964,816,,,,,,
72,car,0.75,3,489,573,626,689,,,,,,
72,car,0.75,9,1105,570,1322,747,,,,,,
72,car,0.71,4,1400,470,1918,1069,,,,,,
72,car,0.68,5,1021,572,1152,702,,,,,,
72,car,0.43,7,635,549,685,592,,,,,,
72,car,0.36,5,951,587,1031,657,,,,,,
72,car,0.3,3,533,536,581,570,,,,,,
72,license_plate,0.58,1,779,705,869,728,0.58,779,705,869,728,8645 KJJ
72,license_plate,0.21,2,385,667,445,686,0.21,385,667,445,686,CC6ao98I
73,car,0.89,2,323,602,546,760,,,,,,
73,car,0.86,1,684,545,962,815,,,,,,
73,car,0.83,10,1281,574,1503,827,,,,,,
73,car,0.82,9,1107,569,1330,748,,,,,,
73,car,0.74,4,1412,466,1919,1071,,,,,,
73,car,0.73,3,487,573,624,691,,,,,,
73,car,0.73,5,1020,572,1152,705,,,,,,
73,car,0.44,7,632,551,683,590,,,,,,
73,car,0.35,5,949,590,1031,656,,,,,,
73,car,0.33,3,533,536,578,573,,,,,,
73,car,0.31,7,583,575,641,648,,,,,,
74,car,0.89,2,322,602,545,759,,,,,,
74,car,0.86,1,681,544,958,815,,,,,,
74,car,0.86,10,1285,571,1520,834,,,,,,
74,car,0.83,9,1108,568,1338,749,,,,,,
74,car,0.76,7,485,572,628,689,,,,,,
74,car,0.76,5,1021,572,1151,708,,,,,,
74,car,0.73,4,1426,460,1919,1069,,,,,,
74,car,0.45,12,628,551,681,594,,,,,,
74,car,0.34,5,945,587,1034,657,,,,,,
74,car,0.3,3,531,535,604,572,,,,,,
74,license_plate,0.52,1,778,702,872,725,0.52,778,702,872,725,8645 KJJ
75,car,0.89,10,1290,565,1544,836,,,,,,
75,car,0.89,2,323,599,545,757,,,,,,
75,car,0.87,9,1113,564,1344,749,,,,,,
75,car,0.84,4,1443,455,1919,1070,,,,,,
75,car,0.84,1,683,541,961,812,,,,,,
75,car,0.72,7,489,573,626,686,,,,,,
75,car,0.72,5,1028,574,1140,707,,,,,,
75,car,0.46,12,628,550,683,592,,,,,,
75,car,0.46,5,948,568,1050,658,,,,,,
75,car,0.33,7,579,574,639,646,,,,,,
75,car,0.26,3,531,535,602,572,,,,,,
75,license_plate,0.6,1,779,700,866,723,0.6,779,700,866,723,8645 KJJ
76,car,0.88,10,1303,566,1567,845,,,,,,
76,car,0.87,2,324,597,547,755,,,,,,
76,car,0.84,1,685,540,963,812,,,,,,
76,car,0.77,4,1462,445,1919,1069,,,,,,
76,car,0.73,7,490,571,627,683,,,,,,
76,car,0.72,9,1123,567,1356,753,,,,,,
76,car,0.7,13,1031,572,1168,709,,,,,,
76,car,0.53,12,629,547,684,594,,,,,,
76,car,0.51,5,953,568,1049,657,,,,,,
76,car,0.31,7,581,573,640,640,,,,,,
76,car,0.26,3,533,534,606,569,,,,,,
76,license_plate,0.59,1,778,699,865,723,0.59,778,699,865,723,8665 KJJ
77,car,0.88,2,325,595,547,754,,,,,,
77,car,0.87,10,1310,563,1591,848,,,,,,
77,car,0.84,4,1479,433,1920,1069,,,,,,
77,car,0.82,1,686,539,963,810,,,,,,
77,car,0.8,9,1126,564,1364,754,,,,,,
77,car,0.76,13,1034,570,1169,708,,,,,,
77,car,0.68,7,490,569,626,681,,,,,,
77,car,0.59,12,629,548,686,592,,,,,,
77,car,0.55,5,952,571,1058,656,,,,,,
77,car,0.37,7,495,600,624,684,,,,,,
77,car,0.3,7,587,570,639,656,,,,,,
77,car,0.26,3,531,533,609,569,,,,,,
77,license_plate,0.48,1,778,694,872,722,0.48,778,694,872,722,8645 KJJ
78,car,0.9,4,1496,425,1920,1071,,,,,,
78,car,0.87,2,326,593,548,752,,,,,,
78,car,0.85,9,1131,560,1374,751,,,,,,
78,car,0.84,10,1319,558,1620,844,,,,,,
78,car,0.81,1,686,533,963,807,,,,,,
78,car,0.76,7,490,566,625,680,,,,,,
78,car,0.71,13,1037,569,1173,709,,,,,,
78,car,0.54,5,956,564,1069,657,,,,,,
78,car,0.5,12,630,544,687,591,,,,,,
78,car,0.41,7,590,570,640,654,,,,,,
78,license_plate,0.49,1,775,693,872,721,0.49,775,693,872,721,18645 KJJ
79,car,0.87,9,1133,555,1386,753,,,,,,
79,car,0.87,2,324,591,545,750,,,,,,
79,car,0.83,10,1329,549,1641,854,,,,,,
79,car,0.83,4,1515,436,1918,1071,,,,,,
79,car,0.82,1,684,527,961,807,,,,,,
79,car,0.75,13,1039,572,1171,709,,,,,,
79,car,0.75,7,487,566,624,680,,,,,,
79,car,0.42,12,628,544,684,586,,,,,,
79,car,0.41,5,957,567,1060,655,,,,,,
79,car,0.34,7,588,568,639,653,,,,,,
79,license_plate,0.51,1,778,690,872,716,0.51,778,690,872,716,8645 KJJ
80,car,0.88,2,321,592,545,749,,,,,,
80,car,0.87,9,1136,554,1394,757,,,,,,
80,car,0.85,1,683,527,961,805,,,,,,
80,car,0.82,10,1335,548,1667,852,,,,,,
80,car,0.76,13,1043,572,1175,708,,,,,,
80,car,0.75,7,485,565,625,678,,,,,,
80,car,0.72,4,1534,439,1918,1073,,,,,,
80,car,0.54,5,956,565,1062,656,,,,,,
80,car,0.42,12,626,546,683,587,,,,,,
80,license_plate,0.44,1,777,690,869,715,0.44,777,690,869,715,8645 KJJ
81,car,0.87,2,318,587,544,747,,,,,,
81,car,0.84,9,1137,548,1400,758,,,,,,
81,car,0.82,10,1342,549,1698,861,,,,,,
81,car,0.82,1,681,527,958,803,,,,,,
81,car,0.81,7,489,564,626,680,,,,,,
81,car,0.8,13,1042,570,1180,706,,,,,,
81,car,0.8,4,1556,433,1918,1069,,,,,,
81,car,0.56,5,957,563,1064,655,,,,,,
81,car,0.5,12,626,541,681,585,,,,,,
81,license_plate,0.49,1,778,689,872,713,0.49,778,689,872,713,8645 KJJ
82,car,0.87,2,316,586,543,746,,,,,,
82,car,0.84,1,678,524,959,800,,,,,,
82,car,0.83,4,1579,433,1918,1071,,,,,,
82,car,0.82,9,1140,545,1409,760,,,,,,
82,car,0.8,13,1045,566,1192,708,,,,,,
82,car,0.77,10,1355,543,1722,859,,,,,,
82,car,0.75,7,487,562,628,677,,,,,,
82,car,0.59,5,959,551,1061,654,,,,,,
82,car,0.46,12,626,539,680,583,,,,,,
82,license_plate,0.53,1,777,689,868,712,0.53,777,689,868,712,8605 KJJ
83,car,0.88,4,1606,434,1919,1071,,,,,,
83,car,0.88,2,314,585,540,744,,,,,,
83,car,0.83,10,1362,545,1754,872,,,,,,
83,car,0.81,1,679,525,956,800,,,,,,
83,car,0.78,9,1143,545,1419,763,,,,,,
83,car,0.78,13,1044,569,1191,707,,,,,,
83,car,0.71,7,485,563,613,675,,,,,,
83,car,0.61,5,957,552,1062,654,,,,,,
83,car,0.5,12,625,540,679,582,,,,,,
83,license_plate,0.6,1,776,687,866,711,0.6,776,687,866,711,8645 KJJ
84,car,0.88,2,313,585,538,744,,,,,,
84,car,0.87,4,1632,460,1919,1072,,,,,,
84,car,0.86,10,1373,545,1792,880,,,,,,
84,car,0.79,1,677,525,955,800,,,,,,
84,car,0.78,13,1046,568,1193,710,,,,,,
84,car,0.76,9,1149,545,1434,763,,,,,,
84,car,0.7,7,483,563,624,676,,,,,,
84,car,0.62,5,957,553,1063,655,,,,,,
84,car,0.53,12,624,541,677,581,,,,,,
85,car,0.87,10,1385,545,1826,890,,,,,,
85,car,0.87,4,1662,468,1919,1072,,,,,,
85,car,0.86,2,314,585,540,745,,,,,,
85,car,0.81,1,682,527,959,799,,,,,,
85,car,0.77,7,484,562,625,676,,,,,,
85,car,0.75,13,1052,564,1203,712,,,,,,
85,car,0.73,9,1155,545,1440,768,,,,,,
85,car,0.52,5,963,551,1075,652,,,,,,
85,car,0.5,12,625,540,679,583,,,,,,
85,license_plate,0.52,1,777,688,865,713,0.52,777,688,865,713,0645 KJJ
86,car,0.88,10,1400,543,1864,899,,,,,,
86,car,0.87,2,316,584,540,744,,,,,,
86,car,0.82,11,1697,645,1918,1072,,,,,,
86,car,0.82,9,1163,540,1460,768,,,,,,
86,car,0.81,1,681,524,960,799,,,,,,
86,car,0.8,13,1055,559,1213,712,,,,,,
86,car,0.76,7,487,562,623,676,,,,,,
86,car,0.59,5,964,549,1078,652,,,,,,
86,car,0.51,12,626,538,680,584,,,,,,
87,car,0.87,2,315,583,540,743,,,,,,
87,car,0.87,9,1167,539,1471,774,,,,,,
87,car,0.85,10,1407,541,1900,908,,,,,,
87,car,0.85,1,681,523,959,798,,,,,,
87,car,0.82,13,1056,562,1216,712,,,,,,
87,car,0.8,7,484,561,624,674,,,,,,
87,car,0.78,11,1736,625,1918,1072,,,,,,
87,car,0.6,5,965,548,1086,654,,,,,,
87,car,0.46,12,625,539,678,584,,,,,,
87,person,0.25,11,1734,643,1918,1075,,,,,,
87,car,0.25,8,154,468,196,498,,,,,,
87,license_plate,0.57,1,777,686,867,710,0.57,777,686,867,710,8645 KJJ
88,car,0.87,10,1421,534,1917,916,,,,,,
88,car,0.86,2,314,582,538,742,,,,,,
88,car,0.83,11,1768,649,1918,1073,,,,,,
88,car,0.82,9,1172,536,1481,776,,,,,,
88,car,0.81,1,682,524,958,796,,,,,,
88,car,0.8,13,1059,563,1216,711,,,,,,
88,car,0.72,7,483,561,621,671,,,,,,
88,car,0.6,5,970,547,1092,654,,,,,,
88,car,0.51,12,624,539,677,582,,,,,,
88,car,0.3,7,485,587,613,675,,,,,,
88,car,0.28,3,523,527,619,578,,,,,,
88,license_plate,0.52,1,777,685,869,709,0.52,777,685,869,709,8645 KJJ
89,car,0.86,2,315,583,540,742,,,,,,
89,car,0.85,10,1433,533,1920,925,,,,,,
89,car,0.85,13,1061,564,1231,712,,,,,,
89,car,0.82,9,1181,535,1499,779,,,,,,
89,car,0.8,1,684,526,960,796,,,,,,
89,car,0.78,7,481,560,624,671,,,,,,
89,car,0.76,11,1810,715,1919,1074,,,,,,
89,car,0.66,5,974,549,1096,655,,,,,,
89,car,0.48,12,624,538,679,581,,,,,,
89,car,0.28,3,522,527,623,583,,,,,,
89,car,0.28,8,155,464,196,495,,,,,,
89,license_plate,0.49,1,778,685,869,708,0.49,778,685,869,708,8605 KJJ
90,car,0.89,10,1452,531,1919,930,,,,,,
90,car,0.87,13,1068,564,1236,716,,,,,,
90,car,0.87,2,316,582,540,742,,,,,,
90,car,0.86,9,1189,535,1519,781,,,,,,
90,car,0.82,7,487,561,625,673,,,,,,
90,car,0.8,1,687,523,961,795,,,,,,
90,car,0.59,12,626,538,680,584,,,,,,
90,car,0.54,5,973,549,1093,656,,,,,,
90,car,0.4,11,1862,774,1919,1076,,,,,,
90,car,0.34,3,522,527,627,601,,,,,,
91,car,0.87,2,320,582,541,742,,,,,,
91,car,0.86,10,1469,533,1918,947,,,,,,
91,car,0.83,7,487,561,625,673,,,,,,
91,car,0.82,13,1073,562,1239,721,,,,,,
91,car,0.82,1,687,522,963,795,,,,,,
91,car,0.79,9,1197,535,1532,787,,,,,,
91,car,0.64,5,974,547,1095,658,,,,,,
91,car,0.56,12,626,537,681,583,,,,,,
91,car,0.31,5,936,548,1006,595,,,,,,
91,car,0.3,3,526,526,631,606,,,,,,
91,license_plate,0.54,1,787,683,872,705,0.54,787,683,872,705,8645 KJJ
92,car,0.89,9,1202,533,1547,790,,,,,,
92,car,0.87,2,318,580,540,742,,,,,,
92,car,0.85,10,1480,533,1918,956,,,,,,
92,car,0.83,1,687,521,963,794,,,,,,
92,car,0.82,7,488,560,624,673,,,,,,
92,car,0.82,13,1074,564,1248,722,,,,,,
92,car,0.72,5,978,546,1104,658,,,,,,
92,car,0.51,12,626,536,681,581,,,,,,
92,car,0.34,5,937,547,1008,597,,,,,,
92,car,0.28,3,527,525,632,611,,,,,,
92,car,0.28,5,935,550,1008,641,,,,,,
92,car,0.25,8,155,471,185,500,,,,,,
92,license_plate,0.57,1,784,683,867,705,0.57,784,683,867,705,8645 KJJ
93,car,0.88,9,1208,533,1565,794,,,,,,
93,car,0.88,10,1501,532,1918,966,,,,,,
93,car,0.85,2,318,579,539,741,,,,,,
93,car,0.83,13,1078,566,1261,723,,,,,,
93,car,0.82,1,688,521,961,793,,,,,,
93,car,0.8,7,488,559,625,673,,,,,,
93,car,0.73,5,979,546,1105,659,,,,,,
93,car,0.52,12,625,536,680,580,,,,,,
93,car,0.35,3,525,525,631,610,,,,,,
93,car,0.29,5,935,546,1009,604,,,,,,
93,car,0.29,5,934,547,1008,633,,,,,,
93,license_plate,0.55,1,780,683,869,706,0.55,780,683,869,706,8605 KJJ
94,car,0.87,1,685,520,960,793,,,,,,
94,car,0.86,10,1521,529,1917,985,,,,,,
94,car,0.86,2,316,580,537,741,,,,,,
94,car,0.85,9,1213,531,1581,795,,,,,,
94,car,0.84,13,1080,564,1266,724,,,,,,
94,car,0.71,7,486,557,615,673,,,,,,
94,car,0.66,5,977,545,1107,658,,,,,,
94,car,0.49,12,623,535,679,579,,,,,,
94,car,0.36,3,517,524,629,614,,,,,,
94,car,0.26,3,521,522,624,594,,,,,,
95,car,0.91,1,683,520,957,792,,,,,,
95,car,0.87,2,312,578,534,739,,,,,,
95,car,0.85,10,1535,530,1917,995,,,,,,
95,car,0.85,9,1216,528,1592,801,,,,,,
95,car,0.83,13,1081,560,1275,726,,,,,,
95,car,0.69,5,976,545,1105,658,,,,,,
95,car,0.67,7,482,555,612,672,,,,,,
95,car,0.47,12,618,533,676,579,,,,,,
95,car,0.31,5,931,546,1005,629,,,,,,
95,car,0.26,3,517,523,625,616,,,,,,
95,license_plate,0.58,1,780,677,867,701,0.58,780,677,867,701,8645 KJJ
96,car,0.87,1,682,519,955,791,,,,,,
96,car,0.86,2,311,579,533,739,,,,,,
96,car,0.85,9,1222,528,1617,808,,,,,,
96,car,0.84,13,1084,558,1281,725,,,,,,
96,car,0.81,10,1551,521,1919,1002,,,,,,
96,car,0.74,5,978,545,1104,658,,,,,,
96,car,0.71,7,479,554,611,671,,,,,,
96,car,0.48,12,615,532,676,579,,,,,,
96,car,0.35,5,932,545,1011,634,,,,,,
96,license_plate,0.6,1,777,677,863,701,0.6,777,677,863,701,78645 KJJ
97,car,0.87,1,684,518,957,790,,,,,,
97,car,0.86,2,311,578,534,736,,,,,,
97,car,0.86,9,1232,525,1634,814,,,,,,
97,car,0.83,13,1091,556,1289,726,,,,,,
97,car,0.72,7,481,553,612,668,,,,,,
97,car,0.68,5,980,543,1128,659,,,,,,
97,car,0.61,10,1572,523,1918,1029,,,,,,
97,car,0.46,12,618,529,677,578,,,,,,
97,car,0.34,5,935,543,1012,630,,,,,,
97,license_plate,0.62,1,777,676,870,700,0.62,777,676,870,700,8645 KJJ
98,car,0.86,2,313,577,535,737,,,,,,
98,car,0.86,1,683,518,960,787,,,,,,
98,car,0.85,9,1241,525,1653,817,,,,,,
98,car,0.83,13,1094,557,1304,730,,,,,,
98,car,0.74,10,1597,529,1918,1042,,,,,,
98,car,0.7,5,986,542,1119,659,,,,,,
98,car,0.7,7,482,553,616,667,,,,,,
98,car,0.52,12,622,529,678,576,,,,,,
98,car,0.36,5,938,542,1020,624,,,,,,
98,car,0.34,3,526,520,627,613,,,,,,
98,license_plate,0.65,1,779,675,865,699,0.65,779,675,865,699,8645 KJJ
99,car,0.86,2,315,575,536,737,,,,,,
99,car,0.84,1,683,517,961,786,,,,,,
99,car,0.81,9,1251,522,1675,819,,,,,,
99,car,0.79,13,1102,553,1312,731,,,,,,
99,car,0.68,10,1618,531,1918,1041,,,,,,
99,car,0.65,7,486,551,619,665,,,,,,
99,car,0.65,5,988,542,1117,658,,,,,,
99,car,0.57,12,623,528,679,576,,,,,,
99,car,0.3,3,533,520,629,615,,,,,,
99,car,0.27,5,940,540,1025,623,,,,,,
99,car,0.26,8,161,458,198,494,,,,,,
99,license_plate,0.55,1,780,674,873,700,0.55,780,674,873,700,8665 KJJ
100,car,0.87,2,311,575,534,734,,,,,,
100,car,0.87,1,683,518,959,785,,,,,,
100,car,0.82,9,1258,521,1695,828,,,,,,
100,car,0.81,13,1100,553,1319,734,,,,,,
100,car,0.8,4,1633,531,1919,969,,,,,,
100,car,0.71,5,991,540,1125,658,,,,,,
100,car,0.7,7,485,551,613,666,,,,,,
100,car,0.5,12,620,528,676,577,,,,,,
100,car,0.37,5,938,538,1025,622,,,,,,
100,car,0.34,14,448,510,506,560,,,,,,
100,car,0.27,3,530,521,624,587,,,,,,
100,car,0.26,8,159,463,197,495,,,,,,
100,license_plate,0.43,9,1504,672,1612,700,0.43,1504,672,1612,700,716LLoD
101,car,0.88,9,1265,521,1716,833,,,,,,
101,car,0.86,2,309,576,530,734,,,,,,
101,car,0.85,1,679,517,956,785,,,,,,
101,car,0.84,4,1666,536,1918,970,,,,,,
101,car,0.84,13,1105,554,1323,739,,,,,,
101,car,0.69,7,478,550,613,665,,,,,,
101,car,0.69,5,988,539,1127,658,,,,,,
101,car,0.55,12,615,529,675,576,,,,,,
101,car,0.38,5,939,538,1025,621,,,,,,
101,car,0.33,14,445,510,507,555,,,,,,
